,basket,next_product,proba
2629,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'VERDURE'}","{'PIZZA', 'PASTA', 'RISO'}",0.5
2626,"{'TORTELLINI', 'LEGUMI', 'VERDURE', 'PASTA'}","{'CARNE', 'PIZZA', 'RISO'}",0.5
2625,"{'CARNE', 'LEGUMI', 'VERDURE', 'PASTA'}","{'TORTELLINI', 'PIZZA', 'RISO'}",0.5
11044,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",0.5
2651,"{'CARNE', 'PIZZA', 'VERDURE', 'RISO'}","{'TORTELLINI', 'LEGUMI', 'PASTA'}",0.5
1766,"{'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'LEGUMI', 'VERDURE', 'PASTA', 'CARNE', 'PIZZA'}",0.5
11700,"{'PIZZA', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'VERDURE'}",0.5
11011,"{'PIZZA', 'VERDURE', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",0.5
1767,"{'LEGUMI', 'VERDURE'}","{'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'CARNE', 'PIZZA', 'RISO'}",0.5
11014,"{'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'TORTELLINI', 'RISO'}",0.5
1770,"{'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA', 'CARNE', 'PIZZA'}",0.5
1776,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}","{'CARNE', 'LEGUMI', 'RISO', 'PIZZA'}",0.5
2702,"{'LEGUMI', 'PASTA'}","{'TORTELLINI', 'PIZZA', 'VERDURE'}",0.5
11022,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'VERDURE', 'GNOCCHI'}",0.5
11708,"{'CARNE', 'VERDURE', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'PIZZA'}",0.5
11707,"{'CARNE', 'VERDURE', 'PIZZA', 'GNOCCHI'}","{'TORTELLINI', 'RISO'}",0.5
2688,"{'LEGUMI', 'PASTA'}","{'PIZZA', 'VERDURE'}",0.5
11706,"{'CARNE', 'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'PIZZA', 'RISO'}",0.5
2674,"{'VERDURE', 'CARNE', 'RISO', 'PASTA', 'PIZZA'}","{'TORTELLINI', 'LEGUMI'}",0.5
2667,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'PASTA', 'PIZZA'}","{'VERDURE', 'RISO'}",0.5
2657,"{'VERDURE', 'CARNE', 'TORTELLINI', 'LEGUMI', 'PASTA'}","{'PIZZA', 'RISO'}",0.5
11035,"{'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'PIZZA', 'GNOCCHI'}",0.5
11702,"{'PIZZA', 'VERDURE', 'RISO'}","{'CARNE', 'TORTELLINI', 'GNOCCHI'}",0.5
11038,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'TORTELLINI', 'PIZZA', 'RISO'}",0.5
2655,"{'TORTELLINI', 'PIZZA', 'PASTA', 'RISO'}","{'CARNE', 'LEGUMI', 'VERDURE'}",0.5
11040,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'TORTELLINI', 'RISO'}",0.5
10933,"{'CARNE', 'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'RISO'}",0.5
11756,"{'CARNE', 'PIZZA', 'GNOCCHI', 'PASTA'}","{'TORTELLINI', 'RISO'}",0.5
11810,"{'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'CARNE', 'PIZZA', 'PASTA', 'RISO'}",0.5
10843,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}","{'TORTELLINI', 'GNOCCHI', 'RISO'}",0.5
2955,"{'GNOCCHI', 'PESCE', 'RISO'}","{'PIZZA', 'PASTA'}",0.5
11792,"{'CARNE', 'VERDURE', 'PIZZA', 'GNOCCHI'}","{'TORTELLINI', 'PASTA'}",0.5
2954,"{'GNOCCHI', 'PESCE'}","{'PIZZA', 'PASTA', 'RISO'}",0.5
10848,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'VERDURE', 'GNOCCHI', 'PASTA'}",0.5
11791,"{'CARNE', 'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'PIZZA', 'PASTA'}",0.5
10850,"{'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'RISO'}",0.5
10851,"{'VERDURE', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",0.5
10852,"{'TORTELLINI', 'GNOCCHI', 'PASTA'}","{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}",0.5
10853,"{'GNOCCHI', 'RISO', 'PASTA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}",0.5
10854,"{'TORTELLINI', 'GNOCCHI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}",0.5
10855,"{'VERDURE', 'RISO', 'PASTA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",0.5
1662,"{'CARNE', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}",0.5
10857,"{'TORTELLINI', 'PASTA', 'RISO'}","{'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",0.5
2951,"{'GNOCCHI', 'PESCE', 'RISO'}",{'PASTA'},0.5
2950,"{'GNOCCHI', 'PESCE'}","{'PASTA', 'RISO'}",0.5
2947,"{'GNOCCHI', 'PESCE'}","{'PIZZA', 'PASTA'}",0.5
2946,"{'GNOCCHI', 'PESCE'}",{'PASTA'},0.5
11789,"{'CARNE', 'PIZZA', 'GNOCCHI', 'PASTA'}","{'TORTELLINI', 'VERDURE'}",0.5
2941,"{'TORTELLINI', 'GNOCCHI', 'PESCE', 'RISO'}",{'PIZZA'},0.5
2964,"{'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'PASTA'}",0.5
2965,"{'TORTELLINI', 'GNOCCHI', 'PESCE'}",{'PASTA'},0.5
2937,"{'GNOCCHI', 'PESCE', 'RISO'}","{'TORTELLINI', 'PIZZA'}",0.5
2968,"{'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'PASTA', 'RISO'}",0.5
11809,"{'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI', 'PIZZA', 'VERDURE'}",0.5
10814,"{'CARNE', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'TORTELLINI', 'RISO'}",0.5
3003,"{'TORTELLINI', 'GNOCCHI', 'PESCE', 'RISO'}","{'PIZZA', 'PASTA'}",0.5
11807,"{'TORTELLINI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'PIZZA', 'VERDURE', 'RISO'}",0.5
2994,"{'GNOCCHI', 'PESCE', 'RISO'}","{'TORTELLINI', 'PIZZA', 'PASTA'}",0.5
2992,"{'TORTELLINI', 'GNOCCHI', 'PESCE'}","{'PIZZA', 'PASTA', 'RISO'}",0.5
2990,"{'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'PIZZA', 'PASTA', 'RISO'}",0.5
10824,"{'CARNE', 'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'RISO'}",0.5
10825,"{'CARNE', 'VERDURE', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI'}",0.5
2980,"{'TORTELLINI', 'GNOCCHI', 'PESCE'}","{'PIZZA', 'PASTA'}",0.5
1655,"{'CARNE', 'LEGUMI', 'VERDURE'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'PASTA'}",0.5
2979,"{'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'PIZZA', 'PASTA'}",0.5
1656,"{'TORTELLINI', 'LEGUMI', 'VERDURE'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'PASTA'}",0.5
2974,"{'TORTELLINI', 'GNOCCHI', 'PESCE', 'RISO'}",{'PASTA'},0.5
2970,"{'GNOCCHI', 'PESCE', 'RISO'}","{'TORTELLINI', 'PASTA'}",0.5
2969,"{'TORTELLINI', 'GNOCCHI', 'PESCE'}","{'PASTA', 'RISO'}",0.5
11798,"{'VERDURE', 'GNOCCHI', 'CARNE', 'PASTA', 'PIZZA'}",{'TORTELLINI'},0.5
10836,"{'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'TORTELLINI', 'VERDURE', 'GNOCCHI', 'PASTA'}",0.5
1660,"{'LEGUMI', 'PASTA', 'PIZZA'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}",0.5
1663,"{'TORTELLINI', 'LEGUMI', 'PIZZA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}",0.5
2936,"{'TORTELLINI', 'GNOCCHI', 'PESCE'}","{'PIZZA', 'RISO'}",0.5
1709,"{'VERDURE', 'CARNE', 'TORTELLINI', 'LEGUMI', 'PASTA'}","{'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",0.5
10900,"{'TORTELLINI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO'}",0.5
10902,"{'CARNE', 'TORTELLINI', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'RISO', 'PASTA'}",0.5
10903,"{'CARNE', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}",0.5
10904,"{'TORTELLINI', 'GNOCCHI', 'RISO'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}",0.5
10905,"{'VERDURE', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",0.5
1682,"{'CARNE', 'LEGUMI', 'VERDURE', 'PASTA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",0.5
1683,"{'TORTELLINI', 'LEGUMI', 'VERDURE', 'PASTA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA'}",0.5
10908,"{'TORTELLINI', 'PASTA', 'RISO'}","{'CARNE', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}",0.5
1685,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'VERDURE'}","{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'PASTA'}",0.5
10911,"{'CARNE', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'TORTELLINI', 'PASTA', 'RISO'}",0.5
11767,"{'TORTELLINI', 'PIZZA', 'PASTA', 'RISO'}","{'CARNE', 'GNOCCHI'}",0.5
1689,"{'CARNE', 'LEGUMI', 'PASTA', 'PIZZA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}",0.5
1690,"{'TORTELLINI', 'LEGUMI', 'PASTA', 'PIZZA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}",0.5
1691,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}",0.5
10920,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}","{'TORTELLINI', 'GNOCCHI', 'RISO'}",0.5
11760,"{'PIZZA', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI'}",0.5
1705,"{'VERDURE', 'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}","{'TORTELLINI', 'LEGUMI'}",0.5
1708,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'PIZZA'}","{'LEGUMI', 'VERDURE'}",0.5
10926,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'VERDURE', 'GNOCCHI', 'RISO'}",0.5
2845,"{'TORTELLINI', 'VERDURE', 'PASTA'}","{'CARNE', 'LEGUMI'}",0.5
10901,"{'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE'}",0.5
10898,"{'VERDURE', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",0.5
2935,"{'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'PIZZA', 'RISO'}",0.5
10897,"{'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA', 'RISO'}",0.5
2933,"{'TORTELLINI', 'GNOCCHI', 'PESCE'}",{'PIZZA'},0.5
11787,"{'VERDURE', 'PIZZA', 'GNOCCHI', 'PASTA'}","{'CARNE', 'TORTELLINI'}",0.5
2931,"{'GNOCCHI', 'PESCE'}","{'TORTELLINI', 'PIZZA'}",0.5
2930,"{'GNOCCHI', 'PESCE', 'RISO'}",{'PIZZA'},0.5
2927,"{'GNOCCHI', 'PESCE'}","{'PIZZA', 'RISO'}",0.5
2926,"{'GNOCCHI', 'PESCE'}",{'PIZZA'},0.5
1674,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}","{'TORTELLINI', 'LEGUMI', 'PIZZA'}",0.5
1676,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'VERDURE', 'PASTA'}","{'CARNE', 'TORTELLINI', 'LEGUMI'}",0.5
10880,"{'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'GNOCCHI', 'VERDURE', 'PASTA', 'CARNE', 'TORTELLINI'}",0.5
11783,"{'CARNE', 'PIZZA', 'GNOCCHI'}","{'TORTELLINI', 'VERDURE', 'PASTA'}",0.5
11782,"{'CARNE', 'TORTELLINI', 'GNOCCHI'}","{'VERDURE', 'PIZZA', 'PASTA'}",0.5
11780,"{'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'CARNE', 'PIZZA', 'PASTA'}",0.5
10885,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'TORTELLINI', 'VERDURE', 'RISO', 'PASTA'}",0.5
2904,"{'CARNE', 'TORTELLINI', 'PIZZA', 'PASTA'}",{'LEGUMI'},0.5
10888,"{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'PASTA'}","{'CARNE', 'TORTELLINI', 'GNOCCHI', 'RISO'}",0.5
11778,"{'TORTELLINI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'PIZZA', 'VERDURE'}",0.5
1678,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'VERDURE'}","{'TORTELLINI', 'LEGUMI', 'PASTA'}",0.5
10895,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'CARNE', 'VERDURE', 'GNOCCHI', 'PASTA'}",0.5
1680,"{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'LEGUMI', 'VERDURE', 'PIZZA'}",0.5
12351,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}",{'CARNE'},0.5
4239,"{'TORTELLINI', 'GNOCCHI', 'PASTA'}","{'CARNE', 'LEGUMI', 'VERDURE', 'RISO'}",0.5
2180,"{'LEGUMI', 'RISO'}","{'CARNE', 'PASTA'}",0.5
6175,"{'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'VERDURE', 'PASTA', 'CARNE', 'PIZZA'}",0.5
7677,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'TORTELLINI', 'LEGUMI', 'RISO', 'PIZZA'}",0.5
6213,"{'GNOCCHI', 'RISO', 'PASTA'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'CARNE', 'PIZZA'}",0.5
576,"{'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'LEGUMI', 'PASTA'}",0.5
12697,"{'CARNE', 'PIZZA', 'VERDURE', 'RISO'}","{'TORTELLINI', 'PASTA'}",0.5
8364,"{'VERDURE', 'CARNE', 'TORTELLINI', 'LEGUMI', 'PASTA'}","{'PIZZA', 'GNOCCHI', 'RISO'}",0.5
6207,"{'CARNE', 'LEGUMI', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'VERDURE', 'PASTA', 'RISO'}",0.5
6204,"{'CARNE', 'LEGUMI', 'VERDURE'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA', 'PIZZA', 'RISO'}",0.5
6202,"{'LEGUMI', 'PASTA', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'VERDURE', 'CARNE', 'RISO'}",0.5
7679,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'TORTELLINI', 'LEGUMI', 'RISO'}",0.5
6200,"{'VERDURE', 'LEGUMI', 'PASTA'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'CARNE', 'PIZZA', 'RISO'}",0.5
6194,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'LEGUMI', 'GNOCCHI', 'VERDURE', 'PASTA', 'CARNE'}",0.5
12694,"{'PIZZA', 'VERDURE', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI'}",0.5
12692,"{'CARNE', 'VERDURE', 'RISO', 'PASTA'}","{'TORTELLINI', 'PIZZA'}",0.5
6188,"{'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'LEGUMI', 'GNOCCHI', 'CARNE', 'PIZZA', 'RISO'}",0.5
6186,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'LEGUMI', 'VERDURE', 'PASTA', 'CARNE', 'RISO'}",0.5
7682,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'CARNE', 'LEGUMI', 'GNOCCHI', 'PIZZA'}",0.5
6185,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'VERDURE', 'PASTA', 'PIZZA', 'RISO'}",0.5
7669,"{'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'CARNE', 'TORTELLINI', 'PIZZA'}",0.5
6215,"{'VERDURE', 'GNOCCHI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA', 'CARNE', 'PIZZA'}",0.5
6216,"{'CARNE', 'PIZZA', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'PASTA', 'RISO'}",0.5
6249,"{'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'PASTA'}","{'CARNE', 'LEGUMI', 'GNOCCHI', 'RISO'}",0.5
6282,"{'PIZZA', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE'}",0.5
6280,"{'CARNE', 'PIZZA', 'GNOCCHI', 'PASTA'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'RISO'}",0.5
6278,"{'VERDURE', 'PIZZA', 'GNOCCHI', 'PASTA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}",0.5
8370,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'PASTA', 'PIZZA'}","{'VERDURE', 'GNOCCHI', 'RISO'}",0.5
6270,"{'CARNE', 'LEGUMI', 'PASTA', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'VERDURE', 'GNOCCHI', 'RISO'}",0.5
6267,"{'CARNE', 'VERDURE', 'LEGUMI', 'PASTA'}","{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI', 'RISO'}",0.5
6253,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'VERDURE'}","{'LEGUMI', 'GNOCCHI', 'RISO', 'PASTA'}",0.5
6248,"{'CARNE', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}","{'LEGUMI', 'GNOCCHI', 'RISO', 'PIZZA'}",0.5
6217,"{'CARNE', 'GNOCCHI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'PASTA', 'PIZZA'}",0.5
6243,"{'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'LEGUMI', 'PASTA', 'RISO'}",0.5
6242,"{'CARNE', 'VERDURE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'PASTA', 'RISO', 'PIZZA'}",0.5
6221,"{'PIZZA', 'VERDURE', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'PASTA', 'CARNE'}",0.5
8927,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'PASTA', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",0.5
12701,"{'TORTELLINI', 'PIZZA', 'PASTA', 'RISO'}","{'CARNE', 'VERDURE'}",0.5
6219,"{'VERDURE', 'PASTA', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'GNOCCHI', 'CARNE', 'PIZZA'}",0.5
6218,"{'PIZZA', 'GNOCCHI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'VERDURE', 'PASTA', 'CARNE'}",0.5
7683,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'CARNE', 'TORTELLINI', 'LEGUMI', 'GNOCCHI'}",0.5
9725,"{'PIZZA', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI'}",0.5
12671,"{'CARNE', 'VERDURE', 'RISO', 'PASTA'}",{'TORTELLINI'},0.5
229,"{'PIZZA', 'VERDURE', 'PESCE', 'PASTA'}","{'TORTELLINI', 'LEGUMI'}",0.5
6087,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'CARNE', 'LEGUMI', 'GNOCCHI', 'PASTA'}",0.5
12677,"{'TORTELLINI', 'PASTA', 'RISO'}","{'PIZZA', 'VERDURE'}",0.5
12676,"{'PIZZA', 'VERDURE', 'RISO'}","{'TORTELLINI', 'PASTA'}",0.5
12675,"{'VERDURE', 'RISO', 'PASTA'}","{'TORTELLINI', 'PIZZA'}",0.5
6083,"{'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'GNOCCHI'}","{'CARNE', 'LEGUMI', 'PASTA', 'RISO'}",0.5
8978,"{'LEGUMI', 'VERDURE'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA', 'CARNE', 'TORTELLINI', 'PIZZA', 'RISO'}",0.5
7696,"{'CARNE', 'GNOCCHI', 'RISO'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}",0.5
580,"{'LEGUMI', 'RISO'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PASTA'}",0.5
7698,"{'TORTELLINI', 'GNOCCHI', 'RISO'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PIZZA'}",0.5
7699,"{'PIZZA', 'GNOCCHI', 'RISO'}","{'CARNE', 'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",0.5
8981,"{'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'LEGUMI', 'GNOCCHI', 'VERDURE', 'PASTA', 'CARNE', 'TORTELLINI', 'PIZZA'}",0.5
8982,"{'LEGUMI', 'RISO'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'VERDURE', 'PASTA', 'CARNE', 'TORTELLINI', 'PIZZA'}",0.5
13005,"{'CARNE', 'VERDURE', 'PASTA'}","{'TORTELLINI', 'PIZZA'}",0.5
7721,"{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'PIZZA', 'RISO'}","{'CARNE', 'LEGUMI', 'GNOCCHI'}",0.5
6082,"{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI'}","{'LEGUMI', 'PASTA', 'RISO', 'PIZZA'}",0.5
7728,"{'CARNE', 'TORTELLINI', 'LEGUMI', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",0.5
8985,"{'TORTELLINI', 'VERDURE', 'GNOCCHI'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'PASTA', 'CARNE', 'PIZZA', 'RISO'}",0.5
7695,"{'CARNE', 'PIZZA', 'GNOCCHI'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}",0.5
6093,"{'LEGUMI', 'PASTA', 'PIZZA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",0.5
6095,"{'CARNE', 'LEGUMI', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO', 'PASTA'}",0.5
6135,"{'CARNE', 'PIZZA', 'GNOCCHI', 'PASTA'}","{'CROSTACEI_E_MOLLUSCHI', 'LEGUMI', 'RISO'}",0.5
12687,"{'TORTELLINI', 'PASTA', 'RISO'}","{'CARNE', 'PIZZA', 'VERDURE'}",0.5
6173,"{'LEGUMI', 'VERDURE'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'PASTA', 'CARNE', 'PIZZA', 'RISO'}",0.5
12685,"{'PIZZA', 'VERDURE', 'RISO'}","{'CARNE', 'TORTELLINI', 'PASTA'}",0.5
6170,"{'CROSTACEI_E_MOLLUSCHI', 'RISO'}","{'LEGUMI', 'GNOCCHI', 'VERDURE', 'PASTA', 'CARNE', 'PIZZA'}",0.5
7689,"{'CARNE', 'LEGUMI', 'PIZZA'}","{'TORTELLINI', 'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",0.5
12683,"{'VERDURE', 'RISO', 'PASTA'}","{'CARNE', 'TORTELLINI', 'PIZZA'}",0.5
6137,"{'PIZZA', 'GNOCCHI', 'RISO', 'PASTA'}","{'CARNE', 'CROSTACEI_E_MOLLUSCHI', 'LEGUMI'}",0.5
6131,"{'CARNE', 'LEGUMI', 'PASTA', 'PIZZA'}","{'CROSTACEI_E_MOLLUSCHI', 'GNOCCHI', 'RISO'}",0.5
